urban,age,marital_status,given_birth,dob,dom,age_mar,partner_age,ethnicity,language,birth_year,birth_month,birth_day,marriage_year,marriage_month,marriage_day
2,37,1,1,1121,713.0,29,43.0,1,1.0,1,3,11.0,12.0,7.0,6.0
1,42,1,1,286,16.0,19,44.0,1,1.0,14,1,17.0,15.0,4.0,8.0
1,36,1,1,1576,1132.0,21,52.0,1,1.0,5,7,29.0,7.0,4.0,10.0
2,39,1,1,78,284.0,27,42.0,1,1.0,2,12,15.0,16.0,7.0,17.0
1,22,2,2,86,,NIU,,1,1.0,23,7,16.0,,,
1,45,1,1,43,25.0,19,50.0,1,1.0,11,8,2.0,19.0,9.0,13.0
2,33,1,1,615,537.0,18,36.0,1,1.0,22,11,24.0,7.0,1.0,31.0
2,33,1,1,796,444.0,16,42.0,1,1.0,15,4,28.0,21.0,1.0,9.0
1,44,1,1,842,97.0,28,45.0,2,1.0,16,7,11.0,13.0,5.0,12.0
2,37,1,1,1874,1045.0,34,33.0,1,2.0,13,10,18.0,25.0,4.0,18.0
1,19,2,2,345,,NIU,,1,1.0,28,2,22.0,,,
1,40,1,1,2551,1995.0,23,43.0,1,1.0,2,4,7.0,21.0,11.0,23.0
1,48,1,1,593,80.0,21,53.0,1,1.0,3,6,11.0,23.0,1.0,1.0
1,20,2,2,1140,,NIU,,1,1.0,27,5,25.0,,,
1,41,1,1,413,1228.0,23,45.0,1,1.0,12,8,9.0,1.0,8.0,12.0
2,39,1,1,1351,867.0,25,46.0,1,1.0,24,6,1.0,7.0,4.0,22.0
2,18,2,2,284,,NIU,,4,1.0,25,6,20.0,,,
1,24,2,2,983,,NIU,,1,1.0,17,10,5.0,,,
2,19,2,2,1041,,NIU,,1,1.0,28,2,2.0,,,
2,48,1,1,2582,897.0,21,47.0,1,1.0,3,7,16.0,19.0,4.0,28.0
1,33,1,1,2581,2011.0,29,28.0,1,1.0,15,4,10.0,3.0,3.0,15.0
2,19,2,2,42,,NIU,,1,1.0,28,10,1.0,,,
2,42,1,1,538,330.0,40,43.0,1,1.0,20,4,22.0,6.0,3.0,30.0
1,33,1,1,2580,2010.0,29,37.0,1,1.0,22,9,4.0,6.0,1.0,12.0
1,42,1,1,1401,755.0,31,40.0,1,1.0,14,6,20.0,20.0,3.0,31.0
2,23,1,2,396,222.0,20,24.0,1,1.0,17,3,5.0,6.0,7.0,16.0
2,32,3,1,53,88.0,14,,1,1.0,18,10,30.0,1.0,7.0,23.0
2,45,1,1,1875,1459.0,17,53.0,4,1.0,4,3,11.0,29.0,5.0,21.0
1,49,3,1,13,8.0,27,,1,1.0,36,3,9.0,15.0,1.0,28.0
1,43,1,1,1575,1041.0,33,44.0,1,1.0,20,11,26.0,4.0,2.0,3.0
1,49,1,1,426,146.0,18,63.0,1,1.0,6,11,22.0,31.0,6.0,18.0
2,22,2,2,839,,NIU,,3,,31,12,13.0,,,
2,40,1,1,696,289.0,21,40.0,1,1.0,2,9,10.0,1.0,6.0,23.0
1,34,1,1,1876,1458.0,28,37.0,1,1.0,15,2,15.0,10.0,3.0,10.0
2,16,2,2,448,,NIU,,1,1.0,32,8,11.0,,,
2,38,1,1,202,167.0,18,38.0,1,1.0,1,11,7.0,2.0,2.0,28.0
1,16,2,2,727,,NIU,,1,1.0,33,3,22.0,,,
1,49,3,1,1454,747.0,29,,1,1.0,6,9,8.0,2.0,3.0,25.0
1,40,2,2,46,,NIU,,1,1.0,2,8,12.0,,,
1,17,2,2,1106,,NIU,,1,1.0,33,6,23.0,,,
1,23,1,1,2579,2009.0,20,28.0,1,1.0,31,9,20.0,25.0,9.0,20.0
2,22,1,1,1794,1366.0,18,22.0,1,1.0,23,9,19.0,6.0,7.0,7.0
1,31,1,1,25,11.0,25,36.0,1,1.0,10,2,3.0,3.0,4.0,10.0
1,31,1,1,2578,376.0,27,38.0,1,1.0,10,11,27.0,6.0,9.0,25.0
1,41,1,1,133,2008.0,32,49.0,1,1.0,12,7,21.0,17.0,8.0,7.0
2,34,1,1,1943,1401.0,15,39.0,1,1.0,15,1,13.0,22.0,10.0,19.0
1,49,3,1,262,130.0,22,,1,1.0,6,5,14.0,23.0,10.0,15.0
2,15,2,2,832,,NIU,,1,1.0,35,7,15.0,,,
1,26,2,2,823,,NIU,,1,1.0,30,4,16.0,,,
1,39,1,1,52,124.0,19,44.0,1,1.0,24,7,21.0,22.0,6.0,27.0
2,19,2,2,273,,NIU,,2,1.0,28,5,23.0,,,
2,45,1,1,166,95.0,14,52.0,1,1.0,4,3,10.0,32.0,2.0,6.0
1,41,1,1,1141,998.0,18,41.0,1,1.0,12,1,12.0,15.0,5.0,16.0
2,46,1,1,1039,2007.0,18,45.0,1,1.0,4,1,20.0,23.0,4.0,20.0
1,36,1,1,1347,996.0,17,53.0,1,1.0,5,5,24.0,1.0,6.0,27.0
1,46,1,1,1217,898.0,19,50.0,1,1.0,8,3,1.0,23.0,3.0,9.0
2,16,2,2,156,,NIU,,1,1.0,32,2,26.0,,,
2,38,1,1,1368,564.0,28,40.0,4,1.0,24,3,16.0,4.0,1.0,6.0
1,29,1,2,420,153.0,21,34.0,1,1.0,34,5,23.0,12.0,7.0,29.0
1,23,2,2,218,,NIU,,1,1.0,17,12,17.0,,,
1,20,2,2,404,,NIU,,1,1.0,27,4,29.0,,,
1,42,3,1,8,6.0,20,,2,1.0,14,10,30.0,15.0,2.0,28.0
1,48,1,1,89,332.0,19,43.0,1,1.0,3,6,8.0,30.0,6.0,8.0
2,18,2,2,152,,NIU,,1,1.0,28,12,22.0,,,
2,23,2,2,473,,NIU,,1,1.0,31,8,24.0,,,
1,30,3,1,118,46.0,21,,1,1.0,9,7,8.0,12.0,7.0,8.0
1,46,1,1,37,86.0,21,46.0,1,1.0,4,11,21.0,14.0,6.0,8.0
2,42,1,1,1211,785.0,19,44.0,1,1.0,20,3,25.0,24.0,4.0,19.0
1,19,2,2,468,,NIU,,1,1.0,28,9,17.0,,,
1,48,3,1,756,421.0,25,,1,1.0,3,2,25.0,15.0,6.0,25.0
1,44,1,1,144,135.0,25,48.0,1,1.0,16,6,17.0,22.0,5.0,10.0
2,24,2,2,75,,NIU,,1,1.0,17,10,1.0,,,
2,47,1,1,184,13.0,16,51.0,1,1.0,8,1,2.0,31.0,9.0,10.0
1,23,2,2,274,,NIU,,1,1.0,31,10,17.0,,,
1,38,1,1,712,436.0,20,48.0,1,1.0,1,11,21.0,1.0,8.0,19.0
1,31,1,2,130,43.0,26,36.0,1,1.0,10,4,30.0,11.0,1.0,10.0
1,37,1,1,17,275.0,20,38.0,1,1.0,1,3,6.0,21.0,1.0,3.0
2,46,1,1,392,1051.0,19,46.0,1,1.0,4,9,25.0,19.0,5.0,26.0
2,47,1,1,1087,749.0,18,55.0,1,1.0,3,4,18.0,30.0,5.0,7.0
2,37,1,1,14,2.0,18,43.0,1,1.0,13,10,14.0,1.0,9.0,5.0
1,40,2,2,387,,NIU,,1,1.0,2,1,10.0,,,
1,15,2,2,1475,,NIU,,1,1.0,35,6,8.0,,,
1,42,1,1,35,60.0,21,42.0,1,1.0,14,8,2.0,18.0,2.0,19.0
2,21,2,2,159,,NIU,,1,1.0,21,7,16.0,,,
1,34,1,1,2577,750.0,27,35.0,1,1.0,7,4,3.0,8.0,4.0,29.0
1,41,1,1,305,339.0,19,43.0,1,1.0,14,12,16.0,15.0,10.0,20.0
1,41,1,1,1363,910.0,22,60.0,4,1.0,12,10,16.0,22.0,8.0,20.0
1,17,2,2,654,,NIU,,1,1.0,33,2,27.0,,,
2,26,1,1,1056,1204.0,20,37.0,1,1.0,26,10,24.0,10.0,10.0,6.0
1,42,3,1,8,6.0,20,,2,1.0,14,10,30.0,15.0,2.0,28.0
1,23,3,1,934,876.0,15,,1,1.0,31,1,9.0,12.0,10.0,13.0
1,44,3,1,535,333.0,22,,1,1.0,11,12,9.0,15.0,4.0,10.0
2,46,1,1,738,420.0,19,57.0,1,1.0,4,5,20.0,23.0,5.0,19.0
1,32,1,1,898,732.0,25,37.0,1,1.0,18,1,25.0,8.0,3.0,11.0
1,31,1,1,45,26.0,26,33.0,1,1.0,10,1,14.0,11.0,5.0,5.0
1,46,2,2,195,,NIU,,1,1.0,4,9,20.0,,,
1,48,1,1,1505,1219.0,19,55.0,1,1.0,6,4,31.0,30.0,6.0,4.0
2,23,2,2,167,,NIU,,2,1.0,31,7,19.0,,,
1,26,2,2,516,,NIU,,1,1.0,26,2,9.0,,,
1,43,3,1,794,525.0,19,,2,1.0,20,5,20.0,14.0,3.0,26.0
2,17,2,2,247,,NIU,,1,1.0,33,5,13.0,,,
1,28,1,1,1079,697.0,20,40.0,1,1.0,34,12,27.0,17.0,11.0,18.0
2,29,1,1,2576,2006.0,22,27.0,1,1.0,34,11,7.0,10.0,9.0,19.0
2,49,1,1,1002,701.0,23,53.0,1,2.0,36,4,28.0,19.0,2.0,26.0
1,31,1,1,45,26.0,26,33.0,1,1.0,10,1,14.0,11.0,5.0,5.0
1,29,3,2,780,494.0,25,,1,1.0,34,11,24.0,11.0,3.0,16.0
1,38,1,1,837,475.0,34,39.0,1,1.0,1,8,8.0,11.0,7.0,18.0
2,40,1,1,2575,2005.0,21,44.0,1,1.0,12,12,26.0,22.0,10.0,6.0
1,31,1,1,1593,2004.0,20,32.0,1,1.0,10,1,27.0,20.0,11.0,2.0
2,35,2,1,1344,,NIU,,1,1.0,7,8,25.0,,,
1,36,1,1,371,226.0,29,37.0,1,1.0,13,12,16.0,8.0,12.0,6.0
1,39,1,1,26,28.0,26,38.0,1,,2,3,24.0,5.0,5.0,18.0
1,43,1,1,1068,581.0,20,48.0,1,1.0,20,6,9.0,24.0,2.0,1.0
1,49,1,1,594,273.0,22,50.0,1,1.0,36,3,19.0,23.0,6.0,23.0
2,34,1,2,532,260.0,24,34.0,1,1.0,15,10,19.0,4.0,10.0,24.0
1,37,1,1,51,187.0,22,53.0,1,1.0,1,3,21.0,9.0,1.0,11.0
1,46,3,1,908,562.0,30,,1,1.0,4,5,21.0,13.0,2.0,12.0
2,48,1,1,549,94.0,32,56.0,3,1.0,6,3,4.0,13.0,9.0,24.0
1,18,2,2,40,,NIU,,1,1.0,25,11,17.0,,,
1,31,1,1,350,487.0,24,40.0,1,1.0,10,9,26.0,10.0,7.0,30.0
2,49,1,1,987,802.0,17,57.0,1,1.0,6,2,13.0,33.0,8.0,11.0
1,22,2,2,9,,NIU,,1,1.0,23,5,23.0,,,
1,46,2,2,550,,NIU,,1,1.0,8,3,28.0,,,
1,39,3,1,304,201.0,25,,1,1.0,24,1,7.0,5.0,4.0,27.0
1,35,3,2,757,729.0,31,,1,1.0,7,9,12.0,6.0,5.0,2.0
1,41,1,1,276,204.0,15,44.0,1,1.0,12,5,19.0,19.0,12.0,12.0
1,39,1,1,761,679.0,21,40.0,1,1.0,24,10,13.0,1.0,5.0,12.0
1,38,1,1,1880,613.0,25,39.0,1,1.0,1,6,25.0,5.0,11.0,4.0
1,44,1,1,2574,813.0,31,43.0,1,1.0,16,4,18.0,16.0,2.0,24.0
2,42,1,1,899,126.0,25,41.0,2,1.0,14,11,15.0,21.0,2.0,26.0
2,43,1,1,825,461.0,20,43.0,1,1.0,20,1,6.0,15.0,7.0,27.0
1,49,1,1,204,117.0,21,54.0,1,1.0,6,11,10.0,29.0,3.0,14.0
2,44,1,1,432,373.0,18,49.0,1,1.0,11,3,21.0,19.0,5.0,16.0
1,41,1,1,2573,2003.0,38,47.0,1,1.0,14,3,8.0,6.0,3.0,20.0
1,42,1,1,422,1059.0,19,45.0,1,1.0,14,10,5.0,15.0,9.0,28.0
1,21,2,2,744,,NIU,,1,1.0,23,12,3.0,,,
2,18,2,2,152,,NIU,,1,1.0,28,12,22.0,,,
1,37,1,1,1197,1027.0,23,44.0,1,1.0,13,9,7.0,7.0,12.0,5.0
1,48,3,1,1683,1170.0,27,,1,1.0,3,10,5.0,18.0,12.0,20.0
1,18,2,2,106,,NIU,,1,1.0,25,9,30.0,,,
2,42,3,1,978,652.0,27,,1,1.0,14,5,20.0,9.0,2.0,21.0
1,30,1,1,644,997.0,27,33.0,1,1.0,9,7,23.0,6.0,10.0,13.0
2,32,1,1,66,15.0,19,39.0,4,1.0,18,2,22.0,5.0,2.0,29.0
2,38,1,1,375,183.0,23,39.0,1,1.0,1,2,14.0,7.0,4.0,9.0
1,41,1,1,276,204.0,15,44.0,1,1.0,12,5,19.0,19.0,12.0,12.0
2,48,1,1,250,127.0,29,48.0,1,1.0,3,8,25.0,1.0,6.0,14.0
2,19,2,2,1296,,NIU,,1,1.0,28,1,17.0,,,
2,35,1,1,1518,1353.0,19,46.0,1,1.0,7,8,24.0,13.0,8.0,25.0
2,45,1,1,547,308.0,18,47.0,1,1.0,11,7,5.0,19.0,6.0,20.0
1,46,1,1,592,239.0,22,51.0,1,1.0,8,12,6.0,14.0,8.0,15.0
1,17,2,2,353,,NIU,,1,1.0,25,3,17.0,,,
1,40,1,1,54,342.0,26,55.0,4,1.0,2,8,5.0,7.0,8.0,25.0
1,27,1,1,1451,1000.0,22,37.0,1,1.0,30,7,12.0,3.0,10.0,27.0
2,25,1,2,642,481.0,25,30.0,1,1.0,29,6,14.0,26.0,2.0,24.0
1,42,3,1,765,527.0,24,,1,1.0,14,6,14.0,1.0,11.0,4.0
2,35,1,1,5,1088.0,21,40.0,1,1.0,7,1,2.0,7.0,2.0,15.0
1,45,1,1,1580,1143.0,26,49.0,1,1.0,11,9,27.0,1.0,1.0,12.0
2,45,1,1,695,499.0,23,52.0,1,1.0,11,5,27.0,15.0,8.0,17.0
1,18,2,2,720,,NIU,,1,1.0,28,3,25.0,,,
1,17,2,2,201,,NIU,,1,1.0,33,4,27.0,,,
1,40,3,1,428,249.0,19,,1,1.0,2,7,29.0,2.0,9.0,12.0
1,17,2,2,1072,,NIU,,4,4.0,33,7,22.0,,,
1,42,1,1,286,16.0,19,44.0,1,1.0,14,1,17.0,15.0,4.0,8.0
1,41,1,1,181,456.0,37,41.0,1,1.0,14,12,24.0,11.0,5.0,12.0
1,23,2,2,1047,,NIU,,1,1.0,31,10,6.0,,,
1,37,1,1,1001,32.0,25,46.0,2,1.0,13,10,24.0,16.0,7.0,2.0
1,26,1,2,425,59.0,22,26.0,1,1.0,26,4,16.0,6.0,5.0,24.0
2,45,1,1,411,176.0,18,54.0,1,1.0,11,6,10.0,23.0,5.0,5.0
1,31,1,1,249,136.0,24,34.0,1,1.0,10,7,18.0,8.0,11.0,22.0
2,43,2,2,370,,NIU,,1,1.0,16,9,19.0,,,
2,42,1,1,179,79.0,18,48.0,1,1.0,14,9,22.0,24.0,9.0,26.0
2,38,1,1,1360,765.0,26,44.0,2,1.0,24,9,17.0,5.0,2.0,9.0
1,29,3,2,780,494.0,25,,1,1.0,34,11,24.0,11.0,3.0,16.0
2,38,1,1,1884,1388.0,23,43.0,1,1.0,24,3,2.0,9.0,4.0,20.0
2,18,2,2,1616,,NIU,,1,1.0,25,9,22.0,,,
2,43,1,1,132,382.0,27,41.0,1,1.0,20,5,11.0,13.0,12.0,6.0
2,36,1,1,722,1361.0,16,51.0,1,1.0,5,10,15.0,2.0,8.0,17.0
2,46,2,2,1297,,NIU,,1,1.0,4,10,24.0,,,
1,47,3,2,336,213.0,24,,1,1.0,8,6,29.0,24.0,8.0,4.0
1,20,2,2,1569,,NIU,,1,1.0,27,7,8.0,,,
2,34,1,1,623,391.0,17,39.0,1,1.0,15,7,22.0,21.0,12.0,13.0
1,27,1,2,896,575.0,22,35.0,1,,19,12,5.0,3.0,2.0,17.0
1,23,2,2,167,,NIU,,1,1.0,31,7,19.0,,,
2,29,1,1,1364,1023.0,28,27.0,1,1.0,9,3,19.0,28.0,5.0,8.0
1,39,1,1,1361,892.0,21,38.0,1,1.0,24,6,26.0,1.0,2.0,7.0
1,45,1,1,335,212.0,35,43.0,1,1.0,11,6,22.0,4.0,12.0,21.0
1,16,2,2,102,,NIU,,1,1.0,32,10,9.0,,,
1,34,1,2,360,155.0,32,35.0,1,1.0,15,11,19.0,28.0,1.0,11.0
1,29,1,2,243,141.0,26,34.0,1,1.0,34,2,25.0,6.0,5.0,16.0
2,46,1,1,2569,2002.0,26,51.0,1,1.0,4,2,24.0,2.0,2.0,14.0
1,37,2,2,525,,NIU,,1,1.0,13,10,28.0,,,
1,38,1,1,837,475.0,34,39.0,1,1.0,1,8,8.0,11.0,7.0,18.0
2,38,3,1,627,396.0,19,,1,1.0,1,10,2.0,22.0,1.0,12.0
2,20,2,2,1207,,NIU,,1,1.0,27,10,17.0,,,
1,46,1,1,38,666.0,22,55.0,1,1.0,4,6,6.0,14.0,9.0,11.0
1,48,1,1,656,419.0,17,48.0,1,1.0,6,12,17.0,32.0,4.0,20.0
1,45,1,1,315,441.0,19,48.0,1,1.0,11,1,5.0,27.0,4.0,24.0
2,46,1,1,1417,952.0,20,50.0,1,1.0,4,2,5.0,19.0,3.0,1.0
2,46,1,1,38,77.0,23,50.0,1,1.0,4,6,6.0,24.0,6.0,24.0
1,46,1,1,20,122.0,27,46.0,1,1.0,4,11,3.0,22.0,3.0,7.0
2,38,1,1,1435,9.0,22,52.0,1,1.0,1,5,17.0,13.0,1.0,23.0
1,43,2,2,518,,NIU,,1,1.0,20,7,5.0,,,
1,33,2,2,162,,NIU,,1,1.0,22,7,28.0,,,
1,39,1,1,52,690.0,21,40.0,1,1.0,24,7,21.0,21.0,6.0,2.0
1,18,2,2,1240,,NIU,,5,3.0,28,4,17.0,,,
2,28,2,2,1559,,NIU,,2,1.0,19,10,15.0,,,
1,16,2,2,148,,NIU,,1,1.0,32,1,21.0,,,
2,36,1,1,121,111.0,18,48.0,1,1.0,5,9,25.0,21.0,10.0,25.0
2,38,3,1,728,496.0,23,,1,1.0,1,7,22.0,7.0,6.0,17.0
1,19,2,2,486,,NIU,,5,3.0,27,12,2.0,,,
2,28,1,1,970,505.0,23,34.0,1,1.0,34,12,18.0,3.0,2.0,19.0
2,24,2,2,568,,NIU,,1,1.0,17,9,22.0,,,
2,40,1,1,50,292.0,29,44.0,1,1.0,2,2,17.0,20.0,8.0,1.0
2,38,1,1,1237,778.0,21,48.0,1,1.0,1,11,1.0,21.0,2.0,19.0
2,30,1,1,409,224.0,18,33.0,1,1.0,10,12,18.0,16.0,4.0,17.0
2,19,2,2,258,,NIU,,1,1.0,28,2,26.0,,,
2,48,1,1,866,78.0,21,50.0,1,1.0,3,11,17.0,23.0,8.0,31.0
1,36,1,1,147,32.0,23,38.0,1,1.0,5,1,31.0,16.0,7.0,2.0
1,28,1,1,1699,1227.0,24,27.0,1,1.0,34,12,16.0,11.0,1.0,1.0
1,18,2,2,514,,NIU,,1,1.0,25,1,27.0,,,
1,49,1,1,567,244.0,26,46.0,1,1.0,6,5,4.0,24.0,7.0,15.0
1,26,2,2,256,,NIU,,1,1.0,26,8,6.0,,,
2,48,1,1,866,78.0,21,50.0,1,1.0,3,11,17.0,23.0,8.0,31.0
1,17,2,2,353,,NIU,,1,1.0,25,3,17.0,,,
1,45,1,1,43,25.0,19,50.0,1,1.0,11,8,2.0,19.0,9.0,13.0
2,47,1,2,23,1279.0,19,59.0,2,2.0,8,8,11.0,29.0,8.0,25.0
1,43,1,1,2568,2001.0,24,43.0,1,1.0,20,6,20.0,22.0,3.0,10.0
2,25,2,2,931,,NIU,,1,1.0,29,10,25.0,,,
2,43,1,1,123,41.0,20,44.0,1,1.0,20,10,15.0,15.0,4.0,16.0
1,27,2,2,2,,NIU,,1,1.0,19,3,15.0,,,
1,37,2,2,310,,NIU,,1,1.0,13,5,16.0,,,
1,36,1,1,793,166.0,23,41.0,1,1.0,13,3,11.0,5.0,8.0,6.0
2,25,2,2,306,,NIU,,2,1.0,29,5,28.0,,,
1,17,2,2,1148,,NIU,,1,1.0,33,1,29.0,,,
1,48,2,2,229,,NIU,,1,1.0,6,12,23.0,,,
2,18,2,2,1345,,NIU,,1,1.0,28,12,10.0,,,
2,47,1,1,165,265.0,29,46.0,1,1.0,8,6,4.0,1.0,10.0,30.0
1,33,1,1,1750,1046.0,19,43.0,1,1.0,22,5,28.0,5.0,9.0,11.0
1,35,1,1,176,71.0,17,41.0,1,1.0,7,8,3.0,21.0,6.0,7.0
2,44,1,1,1909,1018.0,33,52.0,1,1.0,16,6,27.0,20.0,8.0,24.0
1,22,2,2,86,,NIU,,1,1.0,23,7,16.0,,,
1,28,1,1,1137,814.0,28,31.0,1,1.0,19,11,6.0,26.0,2.0,30.0
2,26,1,2,889,552.0,25,31.0,1,1.0,26,9,16.0,26.0,10.0,15.0
1,18,2,2,98,,NIU,,1,1.0,25,2,5.0,,,
1,45,1,1,1331,844.0,37,51.0,3,,11,4,17.0,8.0,2.0,10.0
1,25,2,2,108,,NIU,,1,1.0,29,2,4.0,,,
2,30,2,2,177,,NIU,,1,1.0,9,3,7.0,,,
2,30,1,1,1853,1295.0,16,38.0,1,1.0,9,9,12.0,5.0,9.0,20.0
2,27,2,2,329,,NIU,,1,1.0,30,11,28.0,,,
1,30,2,2,278,,NIU,,1,1.0,9,5,11.0,,,
2,20,2,2,579,,NIU,,1,1.0,21,12,27.0,,,
1,39,1,1,475,360.0,18,51.0,1,1.0,2,4,23.0,18.0,10.0,21.0
2,43,3,1,1152,988.0,20,,1,1.0,20,5,7.0,24.0,12.0,7.0
1,23,2,2,211,,NIU,,1,1.0,17,4,24.0,,,
2,24,2,2,1004,,NIU,,2,1.0,17,8,26.0,,,
1,34,1,1,1876,1458.0,28,37.0,1,1.0,15,2,15.0,10.0,3.0,10.0
1,34,1,1,60,405.0,27,40.0,1,1.0,15,2,26.0,8.0,8.0,19.0
2,19,2,2,273,,NIU,,2,1.0,28,5,23.0,,,
1,31,1,1,1735,456.0,27,37.0,1,1.0,10,8,23.0,11.0,5.0,12.0
2,38,1,1,1387,992.0,25,40.0,1,1.0,1,5,7.0,5.0,1.0,29.0
2,36,1,1,886,734.0,13,38.0,5,3.0,5,2,27.0,24.0,11.0,8.0
2,38,1,1,1237,778.0,21,48.0,1,1.0,1,11,1.0,21.0,2.0,19.0
2,36,1,1,1671,1348.0,22,37.0,1,1.0,5,7,18.0,5.0,4.0,21.0
2,34,1,1,1163,886.0,18,35.0,1,1.0,15,1,25.0,9.0,6.0,6.0
1,49,1,1,501,618.0,20,51.0,1,1.0,6,5,8.0,30.0,11.0,23.0
2,24,2,1,716,,NIU,,2,2.0,29,3,10.0,,,
1,16,2,2,543,,NIU,,1,1.0,33,12,29.0,,,
1,23,1,1,2567,2000.0,16,23.0,5,3.0,31,10,9.0,8.0,12.0,30.0
2,41,1,1,127,665.0,18,40.0,1,1.0,12,2,8.0,24.0,8.0,1.0
2,33,1,1,822,472.0,16,41.0,1,1.0,15,12,18.0,21.0,12.0,18.0
1,37,1,1,1194,788.0,27,40.0,1,1.0,13,10,1.0,4.0,1.0,11.0
1,23,2,2,958,,NIU,,1,1.0,31,11,5.0,,,
1,42,1,1,399,236.0,21,45.0,1,1.0,20,3,21.0,15.0,12.0,10.0
2,20,1,1,424,736.0,16,24.0,1,1.0,27,1,7.0,11.0,11.0,13.0
1,39,1,1,58,35.0,21,48.0,1,1.0,24,11,23.0,1.0,3.0,31.0
1,42,2,2,1659,,NIU,,1,1.0,14,8,20.0,,,
2,42,1,1,565,349.0,24,53.0,1,1.0,14,10,20.0,1.0,2.0,13.0
1,47,1,1,23,20.0,26,47.0,2,1.0,8,8,11.0,18.0,5.0,7.0
2,30,1,1,942,594.0,25,31.0,1,1.0,9,2,31.0,3.0,3.0,1.0
1,33,1,1,1097,144.0,17,49.0,3,3.0,22,8,15.0,13.0,3.0,17.0
1,35,1,1,29,231.0,21,37.0,1,1.0,7,8,18.0,7.0,1.0,7.0
2,48,1,1,1134,1008.0,17,50.0,1,1.0,3,5,2.0,31.0,9.0,21.0
1,41,3,1,1798,1364.0,25,,1,1.0,12,5,24.0,13.0,4.0,12.0
1,43,1,1,591,238.0,32,50.0,1,1.0,20,2,4.0,4.0,4.0,28.0
2,49,3,1,1951,75.0,23,,1,1.0,6,9,29.0,27.0,6.0,19.0
2,49,1,1,410,221.0,14,57.0,1,1.0,36,4,4.0,36.0,7.0,19.0
1,33,1,2,1290,938.0,30,36.0,1,1.0,22,1,3.0,6.0,8.0,19.0
2,23,1,1,1860,741.0,18,35.0,5,3.0,31,1,24.0,3.0,10.0,29.0
2,18,2,2,1400,,NIU,,4,4.0,25,4,7.0,,,
2,37,1,1,1874,1045.0,34,33.0,1,2.0,13,10,18.0,25.0,4.0,18.0
2,37,1,1,964,1019.0,32,39.0,1,1.0,13,8,2.0,3.0,2.0,10.0
1,37,1,1,570,347.0,22,40.0,1,1.0,13,8,26.0,9.0,8.0,16.0
1,47,3,1,552,356.0,22,,1,1.0,8,7,24.0,27.0,8.0,21.0
1,37,1,1,844,451.0,18,41.0,1,1.0,1,4,5.0,22.0,5.0,11.0
1,32,1,1,2006,1503.0,25,41.0,1,1.0,22,3,15.0,8.0,9.0,10.0
2,21,2,2,159,,NIU,,1,1.0,21,7,16.0,,,
1,22,2,2,9,,NIU,,1,1.0,23,5,23.0,,,
2,42,1,1,179,79.0,18,48.0,1,1.0,14,9,22.0,24.0,9.0,26.0
1,46,1,1,1842,1262.0,19,49.0,1,1.0,4,1,6.0,19.0,1.0,10.0
2,17,2,2,815,,NIU,,1,1.0,33,6,18.0,,,
2,31,1,1,2005,1502.0,19,38.0,1,1.0,10,2,2.0,16.0,11.0,20.0
1,27,2,2,1377,,NIU,,1,1.0,30,2,6.0,,,
1,20,2,2,1165,,NIU,,1,1.0,27,10,22.0,,,
1,47,1,1,23,20.0,26,47.0,2,1.0,8,8,11.0,18.0,5.0,7.0
1,40,1,1,54,342.0,26,55.0,4,1.0,2,8,5.0,7.0,8.0,25.0
1,22,1,1,205,1994.0,15,40.0,1,1.0,23,5,15.0,8.0,1.0,18.0
2,31,1,1,650,454.0,17,39.0,1,1.0,18,4,17.0,7.0,2.0,3.0
1,24,1,1,1550,1151.0,16,31.0,1,1.0,17,5,26.0,12.0,12.0,21.0
1,49,3,1,13,8.0,27,,1,1.0,36,3,9.0,15.0,1.0,28.0
1,22,1,1,1554,1443.0,19,25.0,1,1.0,23,6,18.0,6.0,9.0,3.0
1,19,1,2,781,531.0,19,25.0,1,1.0,27,12,18.0,26.0,7.0,26.0
1,30,1,1,191,205.0,20,32.0,1,1.0,9,11,28.0,17.0,5.0,1.0
1,28,1,1,131,61.0,25,28.0,1,1.0,19,9,11.0,25.0,1.0,7.0
2,24,2,2,2004,,NIU,,1,1.0,17,1,18.0,,,
1,31,1,1,7,5.0,27,41.0,1,1.0,10,1,6.0,6.0,4.0,8.0
1,40,3,1,2003,19.0,26,,1,1.0,2,9,7.0,5.0,9.0,26.0
1,38,2,2,1,,NIU,,1,1.0,1,1,25.0,,,
1,43,3,1,573,278.0,18,,1,1.0,20,5,31.0,14.0,9.0,28.0
2,28,1,1,1439,976.0,19,33.0,1,1.0,19,9,5.0,12.0,8.0,22.0
1,38,2,2,1,,NIU,,1,1.0,1,1,25.0,,,
1,47,1,1,207,116.0,28,51.0,1,1.0,8,7,12.0,1.0,4.0,4.0
1,36,1,1,354,219.0,24,39.0,1,1.0,5,2,30.0,20.0,9.0,7.0
2,42,1,1,179,79.0,18,48.0,1,1.0,14,9,22.0,24.0,9.0,26.0
1,46,1,1,894,579.0,13,48.0,5,1.0,4,2,27.0,34.0,1.0,19.0
2,24,1,1,1950,252.0,18,34.0,1,1.0,17,7,19.0,10.0,5.0,1.0
1,18,2,2,514,,NIU,,1,1.0,25,1,27.0,,,
1,15,2,2,444,,NIU,,1,1.0,35,2,1.0,,,
2,35,2,2,1309,,NIU,,1,1.0,7,9,7.0,,,
