CLASE_VIV,SEXO,EDAD,ENT_PAIS_NAC,DHSERSAL1,RELIGION,HLENGUA,HESPANOL,ASISTEN,NIVACAD,SITUA_CONYUGAL,HIJOS_NAC_VIVOS,ZIP_CODE
1,2,58,7,7,1,1,1,1,7,6,24,58
1,1,58,14,2,7,1,1,1,3,7,4,417
1,1,2,14,5,1,3,1,3,10,2,24,338
1,1,49,28,3,1,1,1,1,3,5,4,1204
1,2,66,16,3,9,1,1,1,3,7,24,56
3,1,44,2,1,2,1,1,1,5,6,3,3588
1,1,27,1,1,8,1,1,1,7,4,3,18124
1,2,53,5,3,2,1,1,1,3,3,24,18123
1,1,34,21,3,3,2,2,1,3,7,4,1556
1,1,49,9,1,1,1,1,1,5,7,2,1239
1,1,41,15,5,1,1,1,1,7,7,6,1796
4,1,1,7,3,1,3,1,3,10,2,24,334
1,2,26,2,1,1,1,1,1,8,1,24,5365
1,1,24,18,3,1,1,1,1,4,3,1,18122
3,1,19,14,2,1,1,1,1,8,1,2,1029
1,1,30,5,1,1,1,1,1,8,1,2,18121
1,2,27,1,1,1,1,1,1,6,6,24,4149
1,1,20,2,3,2,1,1,2,8,1,2,9562
1,2,50,9,3,1,2,2,1,3,1,24,1148
1,2,5,15,1,2,1,1,1,9,2,24,1873
1,2,28,5,3,3,1,1,1,4,3,24,18120
3,2,50,2,3,1,1,1,1,8,5,24,4389
1,1,38,12,1,1,1,1,1,7,6,5,442
1,1,31,19,1,1,2,2,1,3,7,3,344
1,2,61,8,1,1,1,1,1,6,6,24,2474
3,2,9,13,2,1,1,1,2,3,2,24,2627
1,2,12,2,1,1,1,1,2,3,2,24,5141
6,1,22,6,1,1,1,1,2,4,3,1,2572
1,2,51,35,1,1,1,1,1,12,5,24,6629
3,2,59,6,1,1,1,1,1,7,6,24,2512
1,2,22,24,1,1,1,1,1,5,3,24,2311
2,2,19,6,1,2,1,1,1,7,3,24,2425
1,2,59,16,3,1,1,1,1,3,1,24,1
1,2,47,15,1,1,1,1,1,4,6,24,1975
1,2,50,12,1,1,1,1,1,3,4,24,88
3,1,36,7,1,1,1,1,1,12,3,1,558
1,1,49,11,1,1,1,1,1,7,6,4,18119
1,1,50,11,2,2,1,1,1,3,7,7,18118
3,1,38,7,1,1,1,1,1,1,5,3,368
1,2,39,2,1,3,1,1,1,8,3,24,18117
1,2,36,17,2,2,1,1,1,3,6,24,5904
1,2,20,11,9,6,2,2,1,8,3,24,4915
1,2,23,28,1,3,1,1,1,8,7,24,2134
1,2,20,15,1,7,1,1,2,5,3,24,1821
1,1,41,2,3,1,1,1,1,9,1,5,7929
3,2,3,2,1,3,3,1,3,10,2,24,18116
3,1,9,24,1,3,1,1,2,3,2,24,1627
3,1,56,26,1,1,1,1,1,7,6,5,4579
1,2,56,7,2,1,1,1,1,7,7,24,782
1,2,2,4,3,1,3,1,3,10,2,24,634
3,1,67,5,1,3,1,1,1,3,1,9,10238
1,2,8,30,1,1,1,1,2,3,2,24,2703
1,2,50,14,3,3,1,1,1,3,7,24,417
1,1,11,4,3,7,1,1,2,3,2,24,242
1,1,42,22,3,1,1,1,1,3,1,6,359
1,1,6,14,3,1,1,1,2,2,2,24,14
1,1,38,14,3,1,1,1,1,4,1,3,364
1,2,18,14,8,1,1,1,1,8,3,24,417
2,2,24,6,3,1,1,1,1,3,5,24,2533
3,1,21,2,3,1,1,1,1,7,1,2,6628
1,2,42,15,1,3,1,1,1,7,3,24,1948
3,1,44,15,3,1,1,1,1,7,1,4,1872
1,2,8,15,1,1,1,1,2,3,2,24,2343
3,1,21,14,3,1,2,2,1,8,3,1,416
1,2,55,7,1,1,1,1,1,8,6,24,1105
1,2,23,25,4,1,1,1,1,3,1,24,85
3,2,42,7,1,1,1,1,1,4,7,24,516
1,1,13,16,3,10,2,3,2,3,3,1,56
2,2,1,24,1,3,3,1,3,10,2,24,1235
1,1,56,4,7,1,1,1,1,7,9,4,452
1,1,74,14,1,6,1,1,1,3,4,4,243
1,1,5,15,1,1,1,1,2,2,2,24,1571
1,1,6,4,3,1,1,1,1,2,2,24,511
1,2,3,8,1,1,3,1,3,10,2,24,2252
1,1,29,11,1,1,1,1,1,7,7,3,3255
3,1,7,14,1,1,1,1,2,2,2,24,325
1,2,27,17,2,2,1,1,1,4,3,24,7362
1,1,13,29,3,1,2,2,2,3,3,1,1356
1,1,35,4,7,1,1,1,1,3,7,1,726
1,1,30,14,1,5,1,1,1,3,5,2,1082
4,1,55,7,1,1,1,1,1,4,5,2,402
1,2,6,19,1,1,1,1,2,2,2,24,747
1,2,33,2,2,1,1,1,1,3,1,24,5591
1,1,36,8,1,1,1,1,1,4,6,5,1707
1,2,54,7,1,1,1,1,1,8,6,24,206
1,1,19,20,3,1,1,1,2,8,3,1,929
1,2,46,12,1,1,1,1,1,3,5,24,41
1,2,22,35,1,1,1,1,2,8,3,24,6720
1,2,17,11,3,1,1,1,2,8,3,24,18115
1,2,7,29,3,1,1,1,2,2,2,24,1546
1,2,30,11,2,1,1,1,1,7,1,24,18114
1,2,42,5,1,1,1,1,1,8,1,24,18112
1,1,26,19,3,1,1,1,1,7,3,1,475
1,1,54,16,3,1,1,1,1,9,1,5,296
1,1,63,4,3,1,1,1,1,3,6,6,502
1,2,5,10,2,3,1,1,1,9,2,24,4933
3,1,16,7,1,8,1,1,2,7,3,1,581
1,2,22,20,3,1,1,1,1,7,3,24,1766
3,2,66,16,3,1,1,1,1,3,7,24,50
1,1,91,28,2,1,1,1,1,3,3,1,1333
1,2,19,5,2,3,1,1,1,7,1,24,18111
1,2,2,2,2,1,3,1,3,10,2,24,5578
1,2,67,36,3,1,1,1,1,9,3,24,2172
4,2,69,7,5,1,1,1,1,4,1,24,535
4,1,53,2,1,1,1,1,2,8,6,3,5902
1,1,5,29,3,1,1,1,1,9,2,24,1677
1,1,19,11,1,1,1,1,2,4,3,1,6244
1,2,75,8,1,1,1,1,1,7,6,24,2083
1,2,38,16,3,1,1,1,1,9,1,24,97
1,1,31,1,3,1,1,1,1,7,1,2,18142
1,1,64,8,5,1,1,1,1,7,6,3,1144
1,1,40,11,1,3,1,1,1,6,1,2,4419
3,1,46,7,1,1,1,1,1,6,7,3,233
1,1,55,5,2,6,1,1,1,7,6,4,4864
1,2,70,2,2,1,1,1,1,8,6,24,3204
1,1,65,14,1,1,1,1,1,3,6,4,810
3,1,12,12,1,1,1,1,2,3,2,24,554
3,2,3,2,2,1,3,1,3,10,2,24,18141
1,2,9,28,2,1,1,1,2,3,2,24,791
1,1,62,7,5,1,1,1,1,5,7,5,1028
3,2,55,7,1,1,1,1,1,7,9,24,753
3,2,76,2,1,2,1,1,1,6,6,24,5578
1,2,63,2,1,1,1,1,1,7,6,24,8006
1,1,23,29,3,1,1,1,1,5,3,1,1128
1,1,7,16,3,5,1,1,2,2,2,24,107
1,1,5,11,3,1,1,1,2,2,2,24,18140
1,2,11,28,3,1,2,3,2,3,2,24,1197
1,2,8,24,1,1,1,1,2,3,2,24,1629
1,1,38,1,1,2,1,1,1,7,7,3,18139
3,1,53,2,3,1,1,1,1,3,1,3,10042
4,2,33,40,1,2,1,1,1,9,7,24,18138
1,1,7,20,3,1,1,1,2,2,2,24,1126
1,1,47,15,3,1,1,1,1,7,7,5,1889
3,1,27,14,1,3,1,1,1,4,7,2,994
1,1,1,2,1,1,3,1,3,10,2,24,2866
1,2,60,9,2,1,2,2,1,3,9,24,1157
1,1,38,29,3,3,1,1,1,3,7,1,1483
6,1,42,14,1,1,1,1,1,7,5,3,867
1,1,16,28,3,1,1,1,2,7,3,1,1237
3,2,19,7,2,1,1,1,1,7,3,24,788
1,2,11,8,1,1,1,1,2,3,2,24,1706
1,2,46,7,1,1,1,1,1,8,7,24,628
1,1,60,2,4,1,1,1,1,3,6,5,7024
1,2,74,1,1,1,1,1,1,4,6,24,18137
1,2,52,5,2,1,1,1,1,7,5,24,7345
1,2,22,9,1,1,1,1,1,8,3,24,1051
3,2,53,28,3,1,2,2,1,3,6,24,1305
1,2,2,2,2,1,3,1,3,10,2,24,9179
3,2,78,9,1,1,1,1,1,3,8,24,977
3,2,24,10,3,1,1,1,1,7,1,24,9397
1,1,20,3,1,3,1,1,2,4,3,1,382
1,2,76,5,1,1,1,1,1,3,6,24,8146
3,2,7,2,3,1,1,1,2,2,2,24,18136
1,1,23,20,1,3,1,1,1,4,3,2,1455
1,1,45,20,2,3,2,2,1,9,1,9,1789
1,2,7,14,1,2,1,1,2,2,2,24,717
1,1,52,29,1,1,1,1,1,1,6,2,958
1,1,8,19,3,1,1,1,2,2,2,24,277
2,1,6,29,3,2,1,1,2,2,2,24,1801
1,1,49,7,1,1,1,1,1,7,7,3,627
3,2,47,2,3,1,1,1,1,7,1,24,4807
1,2,56,8,1,1,1,1,1,7,6,24,1755
1,1,18,2,3,1,1,1,1,7,1,1,3691
1,1,8,15,1,1,1,1,2,2,2,24,1583
1,2,28,19,3,1,1,1,1,3,7,24,371
1,1,3,13,5,3,3,1,3,10,2,24,2326
1,1,36,17,5,1,1,1,1,4,5,3,4061
1,2,34,29,1,1,1,1,1,8,6,24,964
1,2,56,19,3,1,1,1,1,4,3,24,230
1,2,63,17,1,1,1,1,1,9,6,24,8289
1,2,14,28,3,1,1,1,1,7,3,24,969
1,1,7,36,3,1,1,1,2,2,2,24,1280
3,1,47,2,4,1,1,1,1,7,1,3,5901
4,2,10,14,2,1,1,1,2,3,2,24,749
1,1,33,20,1,1,1,1,1,8,7,5,1659
1,2,50,19,8,1,1,1,1,7,1,24,146
1,1,35,15,2,6,1,1,1,8,6,2,1772
1,1,46,29,1,1,1,1,1,7,6,4,978
3,2,5,7,5,1,1,1,2,2,2,24,985
3,2,34,2,2,1,1,1,1,8,3,24,5321
3,2,73,28,2,1,1,1,1,9,6,24,1026
1,2,61,7,3,8,1,1,1,3,6,24,585
1,2,21,15,1,1,1,1,1,7,3,24,1378
1,2,45,29,2,1,1,1,1,8,1,24,1412
1,2,1,4,2,1,3,1,3,10,2,24,245
1,2,2,17,3,1,3,1,3,10,2,24,2907
1,1,73,7,5,1,1,1,1,7,3,1,602
1,2,9,28,3,5,1,1,2,3,2,24,959
1,2,47,15,3,1,1,1,1,3,1,24,1945
1,1,83,19,2,1,1,1,1,9,5,3,403
1,1,15,29,2,3,1,1,2,7,3,1,1191
3,2,26,12,1,1,1,1,1,8,7,24,171
1,2,11,24,2,3,1,1,1,3,2,24,1891
3,1,12,16,3,5,2,2,2,3,2,24,45
1,2,17,2,3,1,1,1,2,8,3,24,5022
1,2,29,13,3,1,1,1,1,8,7,24,2189
1,1,42,4,3,7,1,1,1,7,3,2,291
3,1,12,14,3,1,1,1,2,3,2,24,356
1,2,74,5,1,1,1,1,1,7,6,24,18135
2,1,14,17,1,1,1,1,2,3,3,1,4021
1,2,49,18,1,1,1,1,1,3,7,24,18134
1,2,27,14,3,1,1,1,1,3,1,24,416
3,1,53,14,2,1,1,1,1,9,9,9,1061
1,1,33,36,3,1,1,1,1,8,6,4,1681
1,2,51,22,5,1,1,1,1,8,1,24,598
1,1,71,12,1,1,1,1,1,3,4,9,102
1,1,73,8,2,1,1,1,1,3,6,3,2194
1,2,49,8,2,1,1,1,1,3,3,24,2085
1,2,33,10,1,1,1,1,1,5,5,24,9124
1,1,36,14,8,1,1,1,1,4,5,3,768
1,1,36,26,3,1,1,1,1,3,6,3,3201
1,1,68,7,5,1,1,1,1,8,4,3,191
1,1,6,28,3,2,1,1,1,2,2,24,760
1,1,55,1,2,2,1,1,1,7,6,4,6024
3,1,28,7,2,1,1,1,1,4,3,1,640
1,2,13,22,3,1,1,1,2,3,3,24,741
1,1,25,4,2,1,1,1,1,5,3,1,523
1,1,37,13,1,1,1,1,1,4,6,1,2542
1,1,63,10,5,1,1,1,1,17,6,5,7861
1,2,43,4,3,1,1,1,1,3,6,24,828
1,1,60,9,3,1,2,2,1,7,9,7,1132
1,2,7,11,3,1,1,1,2,3,2,24,3294
1,2,35,17,1,2,1,1,1,14,1,24,8112
1,2,48,4,2,1,1,1,1,7,1,24,511
1,1,21,8,2,1,1,1,1,8,3,1,1352
1,2,10,8,1,1,1,1,2,3,2,24,2018
1,2,25,16,1,1,1,1,2,16,3,24,59
1,1,16,20,2,2,1,1,2,7,3,1,1464
1,2,31,16,3,3,1,1,1,4,1,24,428
1,2,28,20,1,3,1,1,2,4,3,24,1349
1,1,60,15,2,3,1,1,1,9,7,5,1908
1,1,27,12,1,1,1,1,1,4,3,1,248
1,2,37,14,1,3,1,1,1,8,1,24,583
1,2,43,2,1,1,1,1,1,4,7,24,18133
1,2,1,24,3,1,3,1,3,10,2,24,1431
1,1,71,19,3,1,2,2,1,9,6,11,544
1,2,68,18,4,1,1,1,1,16,6,24,5052
1,1,35,16,3,1,2,2,1,7,7,5,15
4,1,40,7,5,1,1,1,1,4,8,1,420
1,2,30,10,3,1,1,1,1,3,5,24,10490
1,1,56,36,1,1,1,1,1,5,4,2,1280
3,2,40,20,1,1,1,1,1,7,1,24,1075
3,2,25,60,1,1,1,1,1,8,1,24,18132
1,1,65,2,5,1,1,1,1,7,4,3,4851
3,2,41,7,3,1,1,1,1,12,1,24,1041
1,1,36,9,1,1,1,1,1,4,6,1,1828
1,2,46,6,2,1,1,1,1,8,6,24,1898
1,1,54,2,3,1,1,1,1,9,6,9,5525
1,2,67,19,1,1,1,1,1,3,6,24,440
3,2,52,4,3,27,1,1,1,4,8,24,588
1,2,30,5,1,3,1,1,1,8,7,24,18131
1,2,40,20,3,8,1,1,1,7,8,24,2106
1,2,38,11,3,1,1,1,1,3,1,24,4977
1,2,70,15,7,1,1,1,1,4,8,24,1658
1,2,8,7,3,1,1,1,2,3,2,24,380
1,2,1,24,2,1,3,1,3,10,2,24,507
1,2,24,29,2,1,1,1,1,7,1,24,1525
3,1,73,7,1,8,1,1,1,3,4,5,482
1,1,39,16,1,9,2,2,1,3,5,4,67
1,1,37,3,3,1,1,1,1,7,7,2,282
1,1,44,5,3,6,1,1,1,8,7,5,18130
6,2,11,25,3,2,1,1,2,3,2,24,567
1,2,45,12,3,1,1,1,1,3,8,24,98
1,2,56,22,1,9,1,1,1,12,6,24,390
1,2,31,18,2,1,1,1,1,8,8,24,10344
1,1,3,2,2,1,3,1,3,10,2,24,10497
1,2,41,6,1,1,1,1,2,4,7,24,2711
1,1,16,14,3,1,2,2,2,3,3,1,996
1,1,57,12,1,2,1,1,1,7,6,4,129
1,1,14,36,1,2,1,1,2,3,3,1,2173
1,1,34,19,3,4,1,1,1,7,5,3,393
3,2,26,2,1,1,1,1,1,8,1,24,5475
3,1,73,14,3,5,1,1,1,3,7,6,338
4,1,16,4,2,1,1,1,2,7,3,1,568
1,2,12,2,2,1,1,1,2,3,2,24,9110
1,2,41,9,2,8,2,2,1,8,7,24,1169
1,1,30,16,3,5,2,2,1,3,1,4,12
1,2,29,2,9,1,1,1,1,4,7,24,4660
1,1,4,4,3,6,1,1,2,2,2,24,1046
1,1,57,14,3,1,1,1,1,3,6,4,234
2,1,49,15,1,1,1,1,1,7,1,3,2069
1,1,21,28,1,8,1,1,1,8,1,1,1218
1,2,67,8,1,2,1,1,1,8,6,24,1534
1,1,89,14,1,8,1,1,1,7,4,8,596
1,2,7,19,2,8,1,1,2,2,2,24,422
1,2,3,16,3,5,3,1,3,10,2,24,522
1,2,7,14,5,3,1,1,2,2,2,24,243
1,1,16,12,5,1,1,1,2,7,3,1,219
3,2,66,29,5,1,1,1,1,3,6,24,958
3,1,40,15,1,1,1,1,2,4,3,2,2166
3,2,42,12,1,2,1,1,1,7,6,24,184
1,2,16,4,3,1,1,1,1,7,3,24,580
1,2,56,2,1,1,1,1,1,8,6,24,6126
1,2,31,5,1,1,1,1,1,8,3,24,7372
4,2,61,46,2,1,1,1,1,16,3,24,18129
1,2,43,7,7,1,1,1,1,4,3,24,770
4,2,60,19,1,1,1,1,1,3,1,24,353
1,2,12,2,1,1,1,1,2,3,2,24,6147
1,1,38,2,3,1,1,1,1,3,1,5,5044
1,1,59,36,1,1,1,1,1,6,3,1,1822
1,2,15,2,5,1,1,1,2,7,3,24,18128
1,1,23,11,3,1,1,1,1,7,1,3,4922
1,1,37,1,1,1,1,1,1,13,1,3,18127
1,1,6,29,1,6,1,1,1,9,2,24,1801
1,2,34,2,2,1,1,1,1,3,1,24,6882
1,1,14,21,1,1,1,1,2,7,3,1,2143
1,1,21,17,2,1,1,1,1,8,1,1,18158
4,1,39,7,1,1,1,1,1,4,6,3,782
1,2,16,1,7,1,1,1,2,7,3,24,18157
1,1,5,12,1,1,1,1,2,2,2,24,128
1,1,56,28,1,1,2,2,1,7,6,3,880
1,2,6,11,1,1,1,1,2,2,2,24,18156
1,1,6,2,2,1,1,1,2,2,2,24,3311
1,2,49,26,3,1,1,1,1,3,3,24,6231
1,1,48,15,2,7,1,1,1,7,7,4,1322
1,1,26,4,7,2,1,1,1,4,3,1,606
3,1,20,6,2,3,1,1,2,7,3,1,3230
1,2,18,4,2,4,1,1,2,8,3,24,526
1,2,1,30,3,1,3,1,3,10,2,24,3502
1,1,19,19,3,1,2,2,1,3,3,1,344
1,1,1,10,2,2,3,1,3,10,2,24,6031
1,1,42,21,2,1,1,1,1,8,8,3,2183
3,2,13,7,3,1,1,1,2,7,3,24,159
4,2,67,9,1,1,1,1,1,3,6,24,911
1,1,68,1,1,1,1,1,1,3,4,2,18155
1,1,33,8,1,1,1,1,1,7,1,2,2225
1,1,54,4,3,1,1,1,1,9,6,4,519
1,1,12,12,1,1,1,1,2,3,2,24,143
1,1,12,28,3,1,1,1,2,3,2,24,829
1,1,18,7,5,1,1,1,2,8,3,1,679
1,1,16,17,1,1,1,1,2,7,3,1,8547
1,2,31,17,5,1,1,1,1,8,3,24,3887
1,1,52,9,1,1,1,1,1,8,6,4,1385
1,2,51,7,1,1,1,1,1,8,6,24,555
1,1,74,8,1,1,1,1,1,15,3,1,1437
3,1,59,14,1,6,1,1,1,4,6,2,727
1,1,23,31,3,1,1,1,1,7,1,2,18154
4,1,41,7,1,6,1,1,1,8,6,4,330
1,2,67,7,5,1,1,1,1,7,1,24,302
1,2,45,14,3,2,1,1,1,7,7,24,1066
1,2,21,14,3,1,1,1,2,4,3,24,1123
1,2,10,9,2,6,2,2,2,3,2,24,1929
1,1,22,26,2,1,1,1,1,8,3,1,3814
1,1,27,5,3,1,1,1,1,8,1,4,18153
3,2,33,28,1,1,1,1,1,8,7,24,1060
1,2,7,1,1,1,1,1,2,2,2,24,7408
1,1,36,4,3,1,1,1,1,3,3,4,781
1,2,23,10,1,1,1,1,2,4,3,24,5406
1,1,20,28,3,6,2,2,1,8,3,1,852
1,1,18,1,1,3,1,1,2,8,3,1,18152
1,2,3,2,2,1,3,1,3,10,2,24,5984
1,1,43,16,3,9,2,2,1,3,6,6,137
3,2,15,30,1,1,1,1,2,7,3,24,2632
1,2,51,14,8,1,1,1,1,4,7,24,600
1,1,70,16,2,1,1,1,1,3,1,2,35
1,1,2,11,5,1,3,1,3,10,2,24,2843
1,1,40,7,3,1,1,1,1,7,7,4,624
1,2,13,15,7,3,1,1,2,3,3,24,1827
3,2,47,7,2,1,1,1,1,3,3,24,655
3,2,15,7,1,1,1,1,2,7,3,24,191
3,2,39,28,1,1,1,1,1,7,1,24,1228
1,2,82,19,2,1,1,1,1,3,4,24,238
3,1,39,7,2,1,1,1,1,7,4,4,189
1,2,8,27,3,1,1,1,2,3,2,24,826
1,1,22,2,3,1,1,1,1,8,3,1,8568
1,1,9,6,3,1,1,1,2,3,2,24,2962
1,1,52,15,1,1,1,1,1,7,6,3,1795
1,1,25,20,1,1,1,1,1,7,7,3,1267
1,2,75,7,3,1,1,1,1,4,1,24,144
1,2,13,16,3,1,1,1,2,3,3,24,67
1,1,5,2,1,1,1,1,1,9,2,24,7547
1,2,22,15,1,1,1,1,2,6,3,24,1983
1,1,55,29,2,1,1,1,1,4,8,4,964
1,1,49,4,2,1,1,1,1,8,5,3,242
3,2,12,2,3,7,1,1,2,3,2,24,18151
1,1,2,19,3,1,3,1,3,10,2,24,192
1,2,1,15,4,1,3,1,3,10,2,24,1826
1,1,16,7,3,1,1,1,1,3,5,2,802
1,1,71,9,1,1,1,1,1,8,8,3,1365
1,2,21,8,1,1,1,1,1,5,3,24,1252
3,1,4,14,3,8,1,1,1,9,2,24,1034
3,2,2,20,7,2,3,1,3,10,2,24,1328
1,1,26,9,2,1,1,1,1,8,1,2,1240
1,1,45,22,1,1,1,1,1,4,6,3,736
1,2,4,31,7,1,1,1,2,2,2,24,18150
3,1,26,2,1,1,1,1,1,8,3,1,5513
1,1,33,15,1,1,1,1,1,7,7,3,1418
1,1,23,3,3,1,1,1,1,7,1,3,332
4,1,37,17,2,8,1,1,2,8,1,4,3757
4,2,33,7,1,3,1,1,1,4,1,24,79
1,2,39,36,1,1,1,1,1,12,6,24,1817
1,2,16,18,1,3,1,1,1,3,3,24,10120
1,2,39,27,1,1,1,1,1,8,5,24,1380
1,2,62,4,3,1,1,1,1,7,1,24,502
1,2,62,14,1,1,1,1,1,3,6,24,711
1,1,4,2,1,1,1,1,1,9,2,24,4385
1,1,1,25,2,1,3,1,3,10,2,24,266
1,1,20,21,3,1,1,1,1,7,3,2,2574
1,1,44,1,3,1,1,1,1,8,7,4,18149
1,1,19,10,3,1,1,1,1,8,3,1,4716
1,1,15,2,3,1,1,1,2,7,3,1,3972
1,2,42,18,3,1,1,1,1,7,9,24,18148
3,1,26,5,1,3,1,1,1,7,6,3,7799
3,1,38,4,3,1,1,1,1,7,6,4,161
1,2,7,4,5,1,1,1,2,2,2,24,245
1,1,17,20,4,1,1,1,2,8,3,1,1171
1,1,7,16,10,1,2,2,1,9,2,24,536
1,2,14,25,2,1,1,1,2,7,3,24,409
1,2,12,20,1,2,1,1,2,3,2,24,1402
5,2,30,2,2,1,1,1,1,7,3,24,18147
3,2,20,4,5,8,1,1,2,7,3,24,469
1,1,14,6,1,1,1,1,2,7,3,1,2462
3,1,36,14,2,1,1,1,1,7,1,4,1036
1,2,9,16,3,1,1,1,2,3,2,24,205
1,2,63,8,2,1,1,1,1,8,6,24,1548
3,1,29,28,3,6,2,2,1,3,6,1,619
1,1,60,4,3,1,1,1,1,3,9,4,538
1,2,72,2,3,1,1,1,1,3,1,24,3056
1,2,19,2,2,17,1,1,1,8,3,24,4325
3,1,26,14,1,6,1,1,1,8,7,2,278
1,1,37,14,3,1,1,1,1,3,4,4,866
4,2,60,14,1,1,1,1,1,7,7,24,431
1,2,41,30,1,1,1,1,1,3,6,24,2742
6,1,47,7,1,1,1,1,1,7,3,1,339
3,1,56,14,1,1,1,1,1,3,9,4,1032
1,2,29,17,2,1,1,1,1,7,3,24,6258
1,1,19,12,1,1,1,1,2,8,3,1,190
1,1,46,26,1,1,1,1,1,7,3,2,9514
3,2,13,2,1,1,1,1,2,3,3,24,18146
1,2,40,4,2,1,1,1,1,3,5,24,365
1,1,65,5,3,1,1,1,1,9,7,10,18145
1,1,39,17,1,1,1,1,1,3,6,5,5893
1,2,7,27,3,1,1,1,2,2,2,24,1221
1,2,53,4,10,1,2,2,1,3,6,24,1116
4,1,3,13,1,3,3,1,3,10,2,24,2406
1,2,29,2,2,1,1,1,1,7,3,24,4330
3,2,39,7,1,1,1,1,1,8,8,24,358
1,2,4,17,3,1,1,1,1,9,2,24,18167
3,2,36,4,2,1,1,1,1,9,3,24,526
3,1,35,7,2,1,1,1,1,4,3,1,471
1,2,45,2,3,1,1,1,1,7,7,24,8719
3,1,47,28,1,6,1,1,1,8,7,3,1033
1,1,15,14,3,3,1,1,1,3,3,1,718
3,2,21,4,3,1,1,1,1,3,3,24,245
1,1,66,22,4,8,1,1,1,4,4,2,426
2,2,21,29,1,6,1,1,2,4,3,24,1510
1,2,38,17,2,1,1,1,1,8,1,24,5885
1,1,60,21,1,1,1,1,1,7,5,3,2060
4,2,32,2,2,1,1,1,1,7,3,24,5058
1,2,42,17,3,1,1,1,1,3,9,24,8967
1,2,15,25,3,9,1,1,2,7,3,24,27
1,2,20,28,3,1,2,2,2,8,3,24,1333
1,2,4,25,4,1,1,1,2,2,2,24,47
1,2,50,34,5,1,1,1,1,7,6,24,3290
1,1,27,7,8,1,1,1,1,4,3,1,516
1,1,40,7,1,1,1,1,1,4,3,1,354
1,1,5,1,2,1,1,1,2,2,2,24,6132
1,1,27,12,2,1,1,1,1,8,1,2,106
1,2,24,9,3,1,1,1,1,7,3,24,1432
1,1,59,34,5,1,1,1,1,4,5,4,2336
4,1,36,7,5,3,1,1,1,9,3,1,1162
1,2,50,16,2,7,2,2,1,3,6,24,73
1,2,3,30,1,1,3,1,3,10,2,24,2970
1,1,48,10,1,1,1,1,1,7,6,4,2959
3,2,17,36,3,3,1,1,2,8,3,24,1424
1,2,24,5,1,1,1,1,2,4,3,24,18166
1,2,29,8,1,1,1,1,1,7,3,24,2226
3,2,19,25,1,2,1,1,2,8,3,24,33
1,1,14,26,2,1,1,1,2,7,3,1,18165
1,1,63,14,1,7,1,1,1,7,7,3,928
1,2,21,17,1,1,1,1,1,8,3,24,9576
1,2,45,2,2,1,1,1,1,3,7,24,7622
1,2,22,18,3,1,2,2,1,8,3,24,18164
1,1,15,5,1,1,1,1,2,7,3,1,18163
1,1,44,17,1,1,1,1,1,8,7,3,4142
1,1,50,4,2,1,1,1,1,1,5,2,547
1,2,70,12,1,1,1,1,1,7,6,24,557
1,1,61,14,1,7,1,1,1,3,7,6,719
1,2,54,16,3,1,1,1,1,8,1,24,195
1,2,56,2,7,4,1,1,1,4,7,24,5892
1,1,12,13,5,1,1,1,2,3,2,24,2455
1,1,37,17,2,1,1,1,1,7,1,4,18162
1,2,17,14,1,3,1,1,2,7,3,24,243
4,1,28,6,3,2,1,1,1,2,3,1,2288
1,1,37,4,2,1,1,1,1,7,5,3,161
1,1,75,14,1,1,1,1,1,3,6,4,234
1,2,1,14,9,8,3,1,3,10,2,24,378
1,2,54,8,2,1,1,1,1,7,6,24,1805
3,1,79,7,1,1,1,1,1,9,4,7,622
3,2,9,12,1,1,1,1,2,3,2,24,129
3,2,22,20,3,2,1,1,1,4,1,24,1464
1,2,12,17,3,1,1,1,2,3,2,24,18161
4,1,34,12,1,1,1,1,1,7,1,3,190
1,2,60,29,1,1,1,1,1,7,7,24,1411
1,1,24,4,3,1,1,1,1,8,5,3,677
1,2,35,14,2,3,1,1,1,3,1,24,787
1,1,10,29,1,2,1,1,2,3,2,24,1130
1,2,23,14,3,1,1,1,1,7,3,24,356
1,2,50,14,2,1,1,1,1,4,3,24,749
1,1,32,15,1,1,1,1,1,4,6,2,2079
1,1,5,31,1,1,1,1,2,9,2,24,18160
1,2,31,29,2,1,1,1,1,4,3,24,1292
1,2,2,22,3,1,3,1,3,10,2,24,388
3,1,73,7,9,1,1,1,1,3,6,3,663
3,2,50,7,5,1,1,1,1,4,1,24,354
1,2,54,5,2,1,1,1,1,5,4,24,18159
1,1,18,31,2,5,1,1,1,8,1,1,18190
1,2,33,2,3,1,1,1,1,3,3,24,2866
4,1,35,18,2,1,1,1,1,4,6,2,9052
2,2,69,7,1,1,1,1,1,3,7,24,740
1,1,25,21,1,1,1,1,1,7,1,3,2142
1,1,40,3,1,1,1,1,1,8,6,4,385
3,1,6,9,2,1,1,1,2,2,2,24,1503
3,2,8,7,1,3,1,1,2,3,2,24,565
1,1,62,28,2,1,1,1,1,3,1,3,852
1,1,33,14,3,1,1,1,1,7,5,2,962
1,1,4,26,3,1,1,1,1,9,2,24,3359
1,1,71,5,5,17,1,1,1,4,4,5,18189
3,2,1,7,2,2,3,1,3,10,2,24,182
1,2,12,21,2,1,1,1,2,3,2,24,1551
3,1,42,14,3,1,1,1,1,4,1,2,325
1,2,5,16,3,3,2,2,1,9,2,24,100
